ZCODE_VERSION,ZONE_DESCRIPTION,NBHD_CONTEXT,ZONE_DISTRICT_GROUP,ZONE_USE_FORM,ZONE_DISTRICT,ZONE_DIST_TYPE,OVERLAY_DISTRICT,WAIVERS,CONDITIONS,PUD_NUM,PUD_STD_ZONE_DIST,ORD_NUM,ORD_YEAR,PBG,NOTES,GIS_NOTE,PUD_DOCUMENT,GLOBALID
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2X,Commercial Mixed Use,,,,,,273,2012,, ,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),URBAN EDGE,E-CC,CC,E-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),URBAN EDGE,E-CC,CC,E-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Residential Mixed Use  (RX),URBAN CENTER,C-RX,RX,C-RX-5,Residential,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Residential Mixed Use  (RX),URBAN CENTER,C-RX,RX,C-RX-8,Residential,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - General  (I-B),SPECIAL INDUSTRIAL,I,,I-B,Industrial,UO-1,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,384,2011,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),URBAN EDGE,E-CC,CC,E-CC-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - General  (I-B),SPECIAL INDUSTRIAL,I,,I-B,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-12,Commercial Mixed Use,,,,,,314,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,UO-1,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - General  (I-B),SPECIAL INDUSTRIAL,I,,I-B,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,UO-2,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-16,Commercial Mixed Use,DO-1,,,,,333,2010,,Design Review District,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-H,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,283,2011,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Campus  (EI, EI2, ENT, H, H2, NWC)",SPECIAL CAMPUS,CMP,,CMP-EI2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-16,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Downtown - Civic  (D-CV),DOWNTOWN,D,,D-CV,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-16,Commercial Mixed Use,,,,,,314,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",GENERAL URBAN,G-MX,MX,G-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",GENERAL URBAN,G-MX,MX,G-MX-3,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-8,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Residential Mixed Use  (RX),GENERAL URBAN,G-RX,RX,G-RX-5,Residential,,WVRS,,,,536,2015,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-8,Commercial Mixed Use,,,,,,415,2016,,,Was GTWY Use Area MU2 WVRS *,,{00000000-0000-0000-0000-000000000000}
1956,Former Chapter 59 Zone,,O,,O-1,O-1,,,,,,235,1974,PBG,,,,{00000000-0000-0000-0000-000000000000}
1956,Former Chapter 59 Zone,,O,,O-1,O-1,,,,,,349,1963,PBG,,,,{00000000-0000-0000-0000-000000000000}
1956,Former Chapter 59 Zone,,O,,O-1,O-1,,,,,,128,1958,PBG,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,442,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,,,,,,551,2011,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3,Commercial Mixed Use,,,,,,471,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - General  (I-B),SPECIAL INDUSTRIAL,I,,I-B,Industrial,UO-2,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I,MX,I-MX-5,Commercial Mixed Use,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,,I-A,Industrial,UO-2,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,UO-1,,,,,507,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-3,Commercial Mixed Use,,,,,,508,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,174,2016,,,Parcel error to assmt 5/5/2016,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-5X,Commercial Mixed Use,,,,,,191,2016,,,Was GTWY Use Area MU2 WVRS *,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,,,,,,586,2015,,,,,{00000000-0000-0000-0000-000000000000}
2010,Residential Mixed Use  (RX),URBAN CENTER,C-RX,RX,C-RX-8,Residential,,,,,,219,2016,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),URBAN EDGE,E-CC,CC,E-CC-3,Commercial Mixed Use,UO-2,,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3,Commercial Mixed Use,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Open Space - Recreation  (OS-B),SPECIAL OPEN SPACE,OS,,OS-B,Open Space,,,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),URBAN EDGE,E-CC,CC,E-CC-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,, ,,,{00000000-0000-0000-0000-000000000000}
2010,Commercial Corridor  (CC),SUBURBAN,S-CC,CC,S-CC-3X,Commercial Mixed Use,,,,,,866,2014,,P1079,Passed 2/23/2015 Filed under series 2014,,{00000000-0000-0000-0000-000000000000}
2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,,,{00000000-0000-0000-0000-000000000000}
1956,Former Chapter 59 Zone,,O,,O-1,O-1,,WVRS,,,,77,1986,,,,,{00000000-0000-0000-0000-000000000000}
